sale_id,sale_date,perfume_id,perfume_name,brand,category,price,supplier_id,stock_quantity,reorder_level,last_restock_date,supplier_name,country,contact_email
2484,2024-07-16,62,Libre,Yves Saint Laurent,Eau de Parfum,140,13,406,5,2024-03-27,YSL Beauty Official,USA,info@ysl-official.com
2485,2024-07-16,76,L’Interdit,Givenchy,Eau de Parfum,138,23,84,19,2024-04-02,Givenchy Official,France,info@givenchy-official.com
2486,2024-07-16,76,L’Interdit,Givenchy,Eau de Parfum,138,23,84,19,2024-04-02,Givenchy Official,France,info@givenchy-official.com
2487,2024-07-16,52,Jimmy Choo Eau de Parfum,Jimmy Choo,Eau de Parfum,130,29,406,6,2024-03-13,Inter Parfums Inc.,USA,info@interparfums.com
2488,2024-07-16,52,Jimmy Choo Eau de Parfum,Jimmy Choo,Eau de Parfum,130,29,406,6,2024-03-13,Inter Parfums Inc.,USA,info@interparfums.com
2489,2024-07-16,31,Artisan,John Varvatos,Eau de Toilette,120,30,273,8,2024-03-05,Revlon Inc.,USA,info@revlon.com
2490,2024-07-16,90,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,858,1,2024-04-17,Tom Ford Beauty Official,USA,info@tomford-official.com
2491,2024-07-16,15,J’adore,Dior,Eau de Parfum,150,11,798,5,2024-03-18,Christian Dior Official,USA,info@dior-official.com
2492,2024-07-16,49,Bentley for Men Intense,Bentley,Eau de Parfum,130,32,157,10,2024-03-13,Lalique Group SA,Switzerland,info@lalique-group.com
2493,2024-07-16,72,Fahrenheit,Dior,Eau de Toilette,130,11,203,7,2024-05-29,Christian Dior Official,USA,info@dior-official.com
2494,2024-07-17,82,Spicebomb,Viktor & Rolf,Eau de Toilette,135,17,301,11,2024-01-03,Viktor & Rolf Official,Netherlands,info@viktorrolf-official.com
2495,2024-07-17,84,Eros,Versace,Eau de Toilette,130,14,278,7,2024-03-13,Versace Official,USA,info@versace-official.com
2496,2024-07-17,46,Explorer,Montblanc,Eau de Parfum,120,21,672,6,2024-05-26,Montblanc Official,Germany,info@montblanc-official.com
2497,2024-07-17,30,Icon,Dunhill,Eau de Parfum,120,31,590,6,2024-02-25,Inter Parfums UK Ltd.,UK,info@interparfums-uk.com
2498,2024-07-17,59,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,256,14,2024-05-31,L’Oreal Luxe,France,info@lorealluxe.com
2499,2024-07-17,92,Terre d’Hermes,Hermes,Eau de Toilette,150,9,160,9,2024-03-20,Hermes International,France,info@hermes-international.com
2500,2024-07-17,46,Explorer,Montblanc,Eau de Parfum,120,21,672,6,2024-05-26,Montblanc Official,Germany,info@montblanc-official.com
2501,2024-07-17,61,Peony & Blush Suede,Jo Malone,Cologne,155,3,163,9,2024-01-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
2502,2024-07-17,54,The One,Dolce & Gabbana,Eau de Parfum,130,27,268,8,2024-02-19,Shiseido Group,Japan,info@shiseido-group.com
2503,2024-07-18,62,Libre,Yves Saint Laurent,Eau de Parfum,140,13,406,5,2024-03-27,YSL Beauty Official,USA,info@ysl-official.com
2504,2024-07-18,10,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,40,17,2024-03-02,YSL Beauty Official,USA,info@ysl-official.com
2505,2024-07-18,54,The One,Dolce & Gabbana,Eau de Parfum,130,27,268,8,2024-02-19,Shiseido Group,Japan,info@shiseido-group.com
2506,2024-07-18,85,Omnia Crystalline,Bvlgari,Eau de Toilette,110,2,161,12,2024-02-26,LVMH Group,France,info@lvmn.com
2507,2024-07-18,9,Very Good Girl,Carolina Herrera,Eau de Parfum,138,5,542,6,2024-01-22,Puig,Spain,info@puig.com
2508,2024-07-18,66,A*Men,Mugler,Eau de Toilette,120,7,410,3,2024-02-19,L’Oreal Luxe,France,info@lorealluxe.com
2509,2024-07-18,63,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,282,12,2024-05-12,Gucci Official,Italy,info@gucci-official.com
2510,2024-07-18,31,Artisan,John Varvatos,Eau de Toilette,120,30,273,8,2024-03-05,Revlon Inc.,USA,info@revlon.com
2511,2024-07-18,77,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,99,17,2024-02-12,Estee Lauder Companies,USA,info@esteelauder-companies.com
2512,2024-07-18,39,Philosykos,Diptyque,Eau de Parfum,130,4,13,15,2024-02-19,Manzanita Capital,UK,info@manzanitacapital.com
2513,2024-07-18,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
2514,2024-07-19,40,Bright Crystal,Versace,Eau de Toilette,110,14,32,19,2024-04-21,Versace Official,USA,info@versace-official.com
2515,2024-07-19,64,Her,Burberry,Eau de Parfum,135,19,130,9,2024-01-22,Burberry Official,UK,info@burberry-official.com
2516,2024-07-19,50,Replica Jazz Club,Maison Margiela,Eau de Toilette,135,7,961,1,2024-02-11,L’Oreal Luxe,France,info@lorealluxe.com
2517,2024-07-19,67,Man in Black,Bvlgari,Eau de Parfum,140,2,331,9,2024-05-18,LVMH Group,France,info@lvmn.com
2518,2024-07-19,33,Eau Rose,Diptyque,Eau de Parfum,130,4,37,18,2024-01-18,Manzanita Capital,UK,info@manzanitacapital.com
2519,2024-07-19,54,The One,Dolce & Gabbana,Eau de Parfum,130,27,268,8,2024-02-19,Shiseido Group,Japan,info@shiseido-group.com
2520,2024-07-19,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
2521,2024-07-19,33,Eau Rose,Diptyque,Eau de Parfum,130,4,37,18,2024-01-18,Manzanita Capital,UK,info@manzanitacapital.com
2522,2024-07-19,81,Fahrenheit,Dior,Eau de Toilette,130,11,139,8,2024-02-23,Christian Dior Official,USA,info@dior-official.com
2523,2024-07-19,91,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,787,6,2024-05-29,Tom Ford Beauty Official,USA,info@tomford-official.com
2524,2024-07-19,99,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,155,7,2024-03-13,Gucci Official,Italy,info@gucci-official.com
2525,2024-07-19,14,Philosykos,Diptyque,Eau de Parfum,130,4,128,10,2024-04-02,Manzanita Capital,UK,info@manzanitacapital.com
2526,2024-07-20,3,Allure Homme Sport,Chanel,Eau de Toilette,150,8,473,7,2024-03-31,Chanel Official,USA,info@chanel-official.com
2527,2024-07-20,14,Philosykos,Diptyque,Eau de Parfum,130,4,128,10,2024-04-02,Manzanita Capital,UK,info@manzanitacapital.com
2528,2024-07-20,9,Very Good Girl,Carolina Herrera,Eau de Parfum,138,5,542,6,2024-01-22,Puig,Spain,info@puig.com
2529,2024-07-20,91,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,787,6,2024-05-29,Tom Ford Beauty Official,USA,info@tomford-official.com
2530,2024-07-20,38,Elie Saab Le Parfum,Elie Saab,Eau de Parfum,120,35,425,7,2024-03-07,Beaute Prestige International,Japan,info@beauteprestige-international.com
2531,2024-07-20,8,1 Million,Paco Rabanne,Eau de Toilette,120,15,242,10,2024-01-14,Paco Rabanne Official,USA,info@pacorabanne-official.com
2532,2024-07-20,98,Rose Gold,Tiffany & Co.,Eau de Parfum,150,28,92,15,2024-03-12,Coty Inc.,USA,info@coty.com
2533,2024-07-20,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
2534,2024-07-20,10,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,40,17,2024-03-02,YSL Beauty Official,USA,info@ysl-official.com
2535,2024-07-20,86,English Pear & Freesia,Jo Malone,Cologne,140,3,802,2,2024-03-31,Estee Lauder Companies,USA,info@esteelauder-companies.com
2536,2024-07-20,30,Icon,Dunhill,Eau de Parfum,120,31,590,6,2024-02-25,Inter Parfums UK Ltd.,UK,info@interparfums-uk.com
2537,2024-07-21,61,Peony & Blush Suede,Jo Malone,Cologne,155,3,163,9,2024-01-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
2538,2024-07-21,48,My Way,Giorgio Armani,Eau de Parfum,135,12,40,18,2024-05-11,Giorgio Armani Beauty Official,USA,info@armani-official.com
2539,2024-07-21,65,Miss Dior,Dior,Eau de Parfum,150,11,908,2,2024-05-26,Christian Dior Official,USA,info@dior-official.com
2540,2024-07-21,84,Eros,Versace,Eau de Toilette,130,14,278,7,2024-03-13,Versace Official,USA,info@versace-official.com
2541,2024-07-21,79,Gypsy Water,Byredo,Eau de Parfum,180,5,666,4,2024-05-05,Puig,Spain,info@puig.com
2542,2024-07-21,27,J’adore,Dior,Eau de Parfum,150,11,262,9,2024-04-06,Christian Dior Official,USA,info@dior-official.com
2543,2024-07-21,52,Jimmy Choo Eau de Parfum,Jimmy Choo,Eau de Parfum,130,29,406,6,2024-03-13,Inter Parfums Inc.,USA,info@interparfums.com
2544,2024-07-21,59,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,256,14,2024-05-31,L’Oreal Luxe,France,info@lorealluxe.com
2545,2024-07-21,75,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,399,8,2024-03-13,Tom Ford Beauty Official,USA,info@tomford-official.com
2546,2024-07-22,6,L’Eau d’Issey Pour Homme,Issey Miyake,Eau de Toilette,110,26,254,13,2024-01-28,"Shiseido Company, Ltd.",Japan,info@shiseido-comp.com
2547,2024-07-22,27,J’adore,Dior,Eau de Parfum,150,11,262,9,2024-04-06,Christian Dior Official,USA,info@dior-official.com
2548,2024-07-22,46,Explorer,Montblanc,Eau de Parfum,120,21,672,6,2024-05-26,Montblanc Official,Germany,info@montblanc-official.com
2549,2024-07-22,23,Peony & Blush Suede,Jo Malone,Cologne,155,3,84,16,2024-04-25,Estee Lauder Companies,USA,info@esteelauder-companies.com
2550,2024-07-22,35,Good Girl,Carolina Herrera,Eau de Parfum,138,5,220,9,2024-05-01,Puig,Spain,info@puig.com
2551,2024-07-22,75,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,399,8,2024-03-13,Tom Ford Beauty Official,USA,info@tomford-official.com
2552,2024-07-22,68,Bright Crystal,Versace,Eau de Toilette,110,14,56,18,2024-02-18,Versace Official,USA,info@versace-official.com
2553,2024-07-22,6,L’Eau d’Issey Pour Homme,Issey Miyake,Eau de Toilette,110,26,254,13,2024-01-28,"Shiseido Company, Ltd.",Japan,info@shiseido-comp.com
2554,2024-07-22,68,Bright Crystal,Versace,Eau de Toilette,110,14,56,18,2024-02-18,Versace Official,USA,info@versace-official.com
2555,2024-07-22,75,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,399,8,2024-03-13,Tom Ford Beauty Official,USA,info@tomford-official.com
2556,2024-07-22,74,Explorer,Montblanc,Eau de Parfum,120,21,595,4,2024-02-23,Montblanc Official,Germany,info@montblanc-official.com
2557,2024-07-23,35,Good Girl,Carolina Herrera,Eau de Parfum,138,5,220,9,2024-05-01,Puig,Spain,info@puig.com
2558,2024-07-23,76,L’Interdit,Givenchy,Eau de Parfum,138,23,84,19,2024-04-02,Givenchy Official,France,info@givenchy-official.com
2559,2024-07-23,56,Replica – By the Fireplace,Maison Margiela,Eau de Toilette,160,7,808,2,2024-04-23,L’Oreal Luxe,France,info@lorealluxe.com
2560,2024-07-23,77,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,99,17,2024-02-12,Estee Lauder Companies,USA,info@esteelauder-companies.com
2561,2024-07-23,22,Bad Boy,Carolina Herrera,Eau de Toilette,135,5,763,7,2024-02-29,Puig,Spain,info@puig.com
2562,2024-07-23,10,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,40,17,2024-03-02,YSL Beauty Official,USA,info@ysl-official.com
2563,2024-07-23,60,Donna Born in Roma,Valentino,Eau de Parfum,138,7,877,2,2024-03-10,L’Oreal Luxe,France,info@lorealluxe.com
2564,2024-07-23,85,Omnia Crystalline,Bvlgari,Eau de Toilette,110,2,161,12,2024-02-26,LVMH Group,France,info@lvmn.com
2565,2024-07-23,99,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,155,7,2024-03-13,Gucci Official,Italy,info@gucci-official.com
2566,2024-07-23,30,Icon,Dunhill,Eau de Parfum,120,31,590,6,2024-02-25,Inter Parfums UK Ltd.,UK,info@interparfums-uk.com
2567,2024-07-23,100,Black Orchid,Tom Ford,Eau de Parfum,180,6,588,4,2024-04-26,Tom Ford Beauty Official,USA,info@tomford-official.com
2568,2024-07-23,64,Her,Burberry,Eau de Parfum,135,19,130,9,2024-01-22,Burberry Official,UK,info@burberry-official.com
2569,2024-07-23,92,Terre d’Hermes,Hermes,Eau de Toilette,150,9,160,9,2024-03-20,Hermes International,France,info@hermes-international.com
2570,2024-07-24,94,Black Opium,Yves Saint Laurent,Eau de Parfum,135,13,803,1,2024-05-29,YSL Beauty Official,USA,info@ysl-official.com
2571,2024-07-24,85,Omnia Crystalline,Bvlgari,Eau de Toilette,110,2,161,12,2024-02-26,LVMH Group,France,info@lvmn.com
2572,2024-07-24,48,My Way,Giorgio Armani,Eau de Parfum,135,12,40,18,2024-05-11,Giorgio Armani Beauty Official,USA,info@armani-official.com
2573,2024-07-24,79,Gypsy Water,Byredo,Eau de Parfum,180,5,666,4,2024-05-05,Puig,Spain,info@puig.com
2574,2024-07-24,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
2575,2024-07-24,68,Bright Crystal,Versace,Eau de Toilette,110,14,56,18,2024-02-18,Versace Official,USA,info@versace-official.com
2576,2024-07-24,81,Fahrenheit,Dior,Eau de Toilette,130,11,139,8,2024-02-23,Christian Dior Official,USA,info@dior-official.com
2577,2024-07-24,14,Philosykos,Diptyque,Eau de Parfum,130,4,128,10,2024-04-02,Manzanita Capital,UK,info@manzanitacapital.com
2578,2024-07-24,13,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,61,17,2024-04-10,L’Oreal Luxe,France,info@lorealluxe.com
2579,2024-07-25,52,Jimmy Choo Eau de Parfum,Jimmy Choo,Eau de Parfum,130,29,406,6,2024-03-13,Inter Parfums Inc.,USA,info@interparfums.com
2580,2024-07-25,22,Bad Boy,Carolina Herrera,Eau de Toilette,135,5,763,7,2024-02-29,Puig,Spain,info@puig.com
2581,2024-07-25,48,My Way,Giorgio Armani,Eau de Parfum,135,12,40,18,2024-05-11,Giorgio Armani Beauty Official,USA,info@armani-official.com
2582,2024-07-25,10,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,40,17,2024-03-02,YSL Beauty Official,USA,info@ysl-official.com
2583,2024-07-25,75,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,399,8,2024-03-13,Tom Ford Beauty Official,USA,info@tomford-official.com
2584,2024-07-25,97,My Way,Giorgio Armani,Eau de Parfum,135,12,52,18,2024-05-04,Giorgio Armani Beauty Official,USA,info@armani-official.com
2585,2024-07-25,62,Libre,Yves Saint Laurent,Eau de Parfum,140,13,406,5,2024-03-27,YSL Beauty Official,USA,info@ysl-official.com
2586,2024-07-25,10,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,40,17,2024-03-02,YSL Beauty Official,USA,info@ysl-official.com
2587,2024-07-25,36,Boss Bottled,Hugo Boss,Eau de Toilette,120,25,570,4,2024-01-13,Hugo Boss Official,Germany,info@hugoboss-official.com
2588,2024-07-25,69,Chloe Eau de Parfum,Chloe,Eau de Parfum,150,28,68,20,2024-03-14,Coty Inc.,USA,info@coty.com
2589,2024-07-25,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
2590,2024-07-26,92,Terre d’Hermes,Hermes,Eau de Toilette,150,9,160,9,2024-03-20,Hermes International,France,info@hermes-international.com
2591,2024-07-26,61,Peony & Blush Suede,Jo Malone,Cologne,155,3,163,9,2024-01-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
2592,2024-07-26,10,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,40,17,2024-03-02,YSL Beauty Official,USA,info@ysl-official.com
2593,2024-07-26,63,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,282,12,2024-05-12,Gucci Official,Italy,info@gucci-official.com
2594,2024-07-26,54,The One,Dolce & Gabbana,Eau de Parfum,130,27,268,8,2024-02-19,Shiseido Group,Japan,info@shiseido-group.com
2595,2024-07-26,45,Hero,Burberry,Eau de Parfum,150,19,467,6,2024-03-19,Burberry Official,UK,info@burberry-official.com
2596,2024-07-26,67,Man in Black,Bvlgari,Eau de Parfum,140,2,331,9,2024-05-18,LVMH Group,France,info@lvmn.com
2597,2024-07-26,39,Philosykos,Diptyque,Eau de Parfum,130,4,13,15,2024-02-19,Manzanita Capital,UK,info@manzanitacapital.com
2598,2024-07-26,64,Her,Burberry,Eau de Parfum,135,19,130,9,2024-01-22,Burberry Official,UK,info@burberry-official.com
2599,2024-07-26,17,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,570,4,2024-05-20,YSL Beauty Official,USA,info@ysl-official.com
2600,2024-07-26,33,Eau Rose,Diptyque,Eau de Parfum,130,4,37,18,2024-01-18,Manzanita Capital,UK,info@manzanitacapital.com
2601,2024-07-26,63,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,282,12,2024-05-12,Gucci Official,Italy,info@gucci-official.com
2602,2024-07-26,27,J’adore,Dior,Eau de Parfum,150,11,262,9,2024-04-06,Christian Dior Official,USA,info@dior-official.com
2603,2024-07-27,95,Bloom,Gucci,Eau de Parfum,139,22,302,14,2024-02-27,Gucci Official,Italy,info@gucci-official.com
2604,2024-07-27,33,Eau Rose,Diptyque,Eau de Parfum,130,4,37,18,2024-01-18,Manzanita Capital,UK,info@manzanitacapital.com
2605,2024-07-27,51,Y,Yves Saint Laurent,Eau de Parfum,150,13,79,17,2024-05-31,YSL Beauty Official,USA,info@ysl-official.com
2606,2024-07-27,72,Fahrenheit,Dior,Eau de Toilette,130,11,203,7,2024-05-29,Christian Dior Official,USA,info@dior-official.com
2607,2024-07-27,27,J’adore,Dior,Eau de Parfum,150,11,262,9,2024-04-06,Christian Dior Official,USA,info@dior-official.com
2608,2024-07-27,99,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,155,7,2024-03-13,Gucci Official,Italy,info@gucci-official.com
2609,2024-07-27,85,Omnia Crystalline,Bvlgari,Eau de Toilette,110,2,161,12,2024-02-26,LVMH Group,France,info@lvmn.com
2610,2024-07-27,48,My Way,Giorgio Armani,Eau de Parfum,135,12,40,18,2024-05-11,Giorgio Armani Beauty Official,USA,info@armani-official.com
2611,2024-07-27,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
2612,2024-07-27,31,Artisan,John Varvatos,Eau de Toilette,120,30,273,8,2024-03-05,Revlon Inc.,USA,info@revlon.com
2613,2024-07-27,13,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,61,17,2024-04-10,L’Oreal Luxe,France,info@lorealluxe.com
2614,2024-07-27,94,Black Opium,Yves Saint Laurent,Eau de Parfum,135,13,803,1,2024-05-29,YSL Beauty Official,USA,info@ysl-official.com
2615,2024-07-27,77,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,99,17,2024-02-12,Estee Lauder Companies,USA,info@esteelauder-companies.com
2616,2024-07-27,10,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,40,17,2024-03-02,YSL Beauty Official,USA,info@ysl-official.com
2617,2024-07-27,80,Polo Blue,Ralph Lauren,Eau de Toilette,120,24,249,12,2024-02-19,Ralph Lauren Official,USA,info@ralphlauren-official.com
2618,2024-07-27,24,Fierce,Abercrombie & Fitch,Eau de Parfum,120,29,125,11,2024-03-24,Inter Parfums Inc.,USA,info@interparfums.com
2619,2024-07-27,81,Fahrenheit,Dior,Eau de Toilette,130,11,139,8,2024-02-23,Christian Dior Official,USA,info@dior-official.com
2620,2024-07-27,53,Gypsy Water,Byredo,Eau de Parfum,180,5,240,10,2024-03-06,Puig,Spain,info@puig.com
2621,2024-07-28,46,Explorer,Montblanc,Eau de Parfum,120,21,672,6,2024-05-26,Montblanc Official,Germany,info@montblanc-official.com
2622,2024-07-28,80,Polo Blue,Ralph Lauren,Eau de Toilette,120,24,249,12,2024-02-19,Ralph Lauren Official,USA,info@ralphlauren-official.com
2623,2024-07-28,11,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,736,3,2024-02-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
2624,2024-07-28,9,Very Good Girl,Carolina Herrera,Eau de Parfum,138,5,542,6,2024-01-22,Puig,Spain,info@puig.com
2625,2024-07-28,6,L’Eau d’Issey Pour Homme,Issey Miyake,Eau de Toilette,110,26,254,13,2024-01-28,"Shiseido Company, Ltd.",Japan,info@shiseido-comp.com
2626,2024-07-28,75,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,399,8,2024-03-13,Tom Ford Beauty Official,USA,info@tomford-official.com
2627,2024-07-28,47,Miss Dior,Dior,Eau de Parfum,150,11,588,4,2024-02-23,Christian Dior Official,USA,info@dior-official.com
2628,2024-07-28,85,Omnia Crystalline,Bvlgari,Eau de Toilette,110,2,161,12,2024-02-26,LVMH Group,France,info@lvmn.com
2629,2024-07-28,32,Le Male,Jean Paul Gaultier,Eau de Toilette,120,18,130,13,2024-04-03,Jean Paul Gaultier Official,France,info@jeanpaulgaultier-official.com
2630,2024-07-28,10,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,40,17,2024-03-02,YSL Beauty Official,USA,info@ysl-official.com
2631,2024-07-28,73,La Vie Est Belle,Lancome,Eau de Parfum,135,7,455,5,2024-03-18,L’Oreal Luxe,France,info@lorealluxe.com
2632,2024-07-29,66,A*Men,Mugler,Eau de Toilette,120,7,410,3,2024-02-19,L’Oreal Luxe,France,info@lorealluxe.com
2633,2024-07-29,7,L’Homme,Prada,Eau de Toilette,135,16,641,3,2024-05-07,Prada Official,USA,info@prada-official.com
2634,2024-07-29,52,Jimmy Choo Eau de Parfum,Jimmy Choo,Eau de Parfum,130,29,406,6,2024-03-13,Inter Parfums Inc.,USA,info@interparfums.com
2635,2024-07-29,11,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,736,3,2024-02-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
2636,2024-07-29,48,My Way,Giorgio Armani,Eau de Parfum,135,12,40,18,2024-05-11,Giorgio Armani Beauty Official,USA,info@armani-official.com
2637,2024-07-29,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
2638,2024-07-29,37,Eau Rose,Diptyque,Eau de Parfum,130,4,180,14,2024-04-22,Manzanita Capital,UK,info@manzanitacapital.com
2639,2024-07-29,93,L’Interdit,Givenchy,Eau de Parfum,138,23,840,2,2024-01-22,Givenchy Official,France,info@givenchy-official.com
2640,2024-07-29,59,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,256,14,2024-05-31,L’Oreal Luxe,France,info@lorealluxe.com
2641,2024-07-29,14,Philosykos,Diptyque,Eau de Parfum,130,4,128,10,2024-04-02,Manzanita Capital,UK,info@manzanitacapital.com
2642,2024-07-29,55,Y,Yves Saint Laurent,Eau de Parfum,150,13,868,2,2024-04-27,YSL Beauty Official,USA,info@ysl-official.com
